task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
0,mp-wgan,0,2,2,1100,1093,0.9936363636363637,8.260916471481323,58.487643003463745
0,mp-wgan,0,3,1,300,0,0.0,11.315749406814575,57.950079679489136
0,mp-wgan,0,3,2,1100,576,0.5236363636363637,11.315749406814575,57.950079679489136
0,mp-wgan,0,3,3,100,100,1.0,11.315749406814575,57.950079679489136
0,mp-wgan,0,4,1,300,0,0.0,11.822393894195557,60.18809676170349
0,mp-wgan,0,4,2,1100,572,0.52,11.822393894195557,60.18809676170349
0,mp-wgan,0,4,3,100,61,0.61,11.822393894195557,60.18809676170349
0,mp-wgan,0,4,4,1150,1140,0.991304347826087,11.822393894195557,60.18809676170349
0,mp-wgan,0,5,1,300,0,0.0,11.0624258518219,57.536187410354614
0,mp-wgan,0,5,2,1100,290,0.2636363636363636,11.0624258518219,57.536187410354614
0,mp-wgan,0,5,3,100,58,0.58,11.0624258518219,57.536187410354614
0,mp-wgan,0,5,4,1150,1103,0.9591304347826087,11.0624258518219,57.536187410354614
0,mp-wgan,0,5,5,300,293,0.9766666666666667,11.0624258518219,57.536187410354614
0,sg-cgan,0,1,1,300,148,0.49333333333333335,8.8812575340271,109.26290440559387
0,sg-cgan,0,2,1,300,140,0.4666666666666667,11.317742347717285,215.42509818077087
0,sg-cgan,0,2,2,1100,1094,0.9945454545454545,11.317742347717285,215.42509818077087
0,sg-cgan,0,3,1,300,81,0.27,11.936091661453247,212.92079138755798
0,sg-cgan,0,3,2,1100,884,0.8036363636363636,11.936091661453247,212.92079138755798
0,sg-cgan,0,3,3,100,100,1.0,11.936091661453247,212.92079138755798
0,sg-cgan,0,4,1,300,40,0.13333333333333333,11.777515888214111,214.0248408317566
0,sg-cgan,0,4,2,1100,344,0.31272727272727274,11.777515888214111,214.0248408317566
0,sg-cgan,0,4,3,100,58,0.58,11.777515888214111,214.0248408317566
0,sg-cgan,0,4,4,1150,1141,0.9921739130434782,11.777515888214111,214.0248408317566
0,sg-cgan,0,5,1,300,37,0.12333333333333334,11.658831119537354,226.05870485305786
0,sg-cgan,0,5,2,1100,477,0.43363636363636365,11.658831119537354,226.05870485305786
0,sg-cgan,0,5,3,100,59,0.59,11.658831119537354,226.05870485305786
0,sg-cgan,0,5,4,1150,1140,0.991304347826087,11.658831119537354,226.05870485305786
0,sg-cgan,0,5,5,300,283,0.9433333333333334,11.658831119537354,226.05870485305786
0,sg-cwgan,0,1,1,300,157,0.5233333333333333,9.51755666732788,173.26081657409668
0,sg-cwgan,0,2,1,300,87,0.29,11.482303142547607,332.84320187568665
0,sg-cwgan,0,2,2,1100,1093,0.9936363636363637,11.482303142547607,332.84320187568665
0,sg-cwgan,0,3,1,300,39,0.13,11.2688729763031,327.82262134552
0,sg-cwgan,0,3,2,1100,1085,0.9863636363636363,11.2688729763031,327.82262134552
0,sg-cwgan,0,3,3,100,100,1.0,11.2688729763031,327.82262134552
0,sg-cwgan,0,4,1,300,11,0.03666666666666667,11.016549110412598,329.5769317150116
