task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
0,offline,1,5,2,100,95,0.95,18.039162397384644,2720.8204402923584
0,offline,1,5,3,200,162,0.81,18.039162397384644,2720.8204402923584
0,offline,1,5,4,250,217,0.868,18.039162397384644,2720.8204402923584
0,offline,1,5,5,300,229,0.7633333333333333,18.039162397384644,2720.8204402923584
0,sg-cgan,1,1,1,250,247,0.988,12.465258598327637,835.1971583366394
0,sg-cgan,1,2,1,250,227,0.908,15.822751522064209,1661.528225660324
0,sg-cgan,1,2,2,100,97,0.97,15.822751522064209,1661.528225660324
0,sg-cgan,1,3,1,250,213,0.852,15.46000623703003,1666.5924637317657
0,sg-cgan,1,3,2,100,79,0.79,15.46000623703003,1666.5924637317657
0,sg-cgan,1,3,3,200,200,1.0,15.46000623703003,1666.5924637317657
0,sg-cgan,1,4,1,250,160,0.64,15.305750846862793,1660.9057846069336
0,sg-cgan,1,4,2,100,86,0.86,15.305750846862793,1660.9057846069336
0,sg-cgan,1,4,3,200,77,0.385,15.305750846862793,1660.9057846069336
0,sg-cgan,1,4,4,250,239,0.956,15.305750846862793,1660.9057846069336
0,sg-cgan,1,5,1,250,158,0.632,15.114852905273438,1659.0081264972687
0,sg-cgan,1,5,2,100,56,0.56,15.114852905273438,1659.0081264972687
0,sg-cgan,1,5,3,200,44,0.22,15.114852905273438,1659.0081264972687
0,sg-cgan,1,5,4,250,16,0.064,15.114852905273438,1659.0081264972687
0,sg-cgan,1,5,5,300,267,0.89,15.114852905273438,1659.0081264972687
0,sg-cwgan,1,1,1,250,245,0.98,12.505537986755371,1198.3671851158142
0,sg-cwgan,1,2,1,250,80,0.32,15.76945161819458,2368.084231853485
0,sg-cwgan,1,2,2,100,100,1.0,15.76945161819458,2368.084231853485
0,sg-cwgan,1,3,1,250,0,0.0,15.777400732040405,2383.478542327881
0,sg-cwgan,1,3,2,100,0,0.0,15.777400732040405,2383.478542327881
0,sg-cwgan,1,3,3,200,200,1.0,15.777400732040405,2383.478542327881
0,sg-cwgan,1,4,1,250,0,0.0,16.1128408908844,2894.056962966919
0,sg-cwgan,1,4,2,100,0,0.0,16.1128408908844,2894.056962966919
0,sg-cwgan,1,4,3,200,32,0.16,16.1128408908844,2894.056962966919
0,sg-cwgan,1,4,4,250,245,0.98,16.1128408908844,2894.056962966919
0,sg-cwgan,1,5,1,250,0,0.0,16.153616189956665,2470.5984699726105
0,sg-cwgan,1,5,2,100,0,0.0,16.153616189956665,2470.5984699726105
0,sg-cwgan,1,5,3,200,46,0.23,16.153616189956665,2470.5984699726105
